acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,target_emotion
0.112,"['Drake', 'Pimp C', 'dvsn']",0.537,290133,0.449,1,2qLcJOLrh6Djda4uLbldSA,1.51E-05,1,0.285,-10.494,1,Faithful,58,06-05-2016,0.102,100.007,0.169,2016,fear
0.729,"['Raúl Esparza', 'Jerry Dixon', 'Amy Spanger']",0.33,284573,0.564,0,2FLJJsbXlYEuHrZDLgQSIa,0,3,0.0862,-7.352,1,Louder Than Words,27,01-01-1990,0.0492,91.303,0.288,1990,fear
0.372,['Supertramp'],0.368,320987,0.625,0,3MUBckEZ9MePQkOeiYP9JW,0.00076,8,0.0577,-9.308,1,Gone Hollywood - 2010 Remastered,34,29-03-1979,0.0375,82.709,0.23,1979,fear
0.259,['Five For Fighting'],0.47,246600,0.678,0,57PHqrPsX6E7OX9LeKSo9Q,0,4,0.204,-8.018,1,Easy Tonight,41,26-09-2000,0.0587,84.843,0.24,2000,fear
0.643,"['Rufus', 'Chaka Khan']",0.435,303187,0.543,0,2K7VnwwD3cEhlIoT0qjLhA,7.03E-05,4,0.122,-11.835,0,Pack'd My Bags,20,01-01-1974,0.0439,98.955,0.283,1974,fear
0.262,['Bruce Springsteen'],0.332,218240,0.411,0,2ohcpZDvcIRdCE3lWxu6Tc,0,6,0.127,-9.814,1,Johnny 99,47,30-09-1982,0.0482,158.33,0.137,1982,fear
0.549,['The National'],0.257,279760,0.794,0,6BSNHSXrOVNnRcm85D4YIt,0.722,7,0.118,-6.023,1,Terrible Love,49,22-11-2010,0.0563,77.923,0.35,2010,fear
0.791,"['Freddie Gibbs', 'The Alchemist']",0.489,172427,0.52,1,1DA6UYm3jqf8b3ecWUbo6i,0.00278,5,0.108,-11.265,1,Skinny Suge,63,29-05-2020,0.263,65.538,0.161,2020,fear
0.564,['Chicago'],0.497,280707,0.51,0,05Lh3Pqc8PCNarTKT4sCmi,0.0067,0,0.196,-9.572,1,Does Anybody Really Know What Time It Is? - 50th Anniversary Remix,21,01-01-1969,0.051,115.008,0.18,1969,fear
0.453,['Kingdom Come'],0.303,314073,0.471,0,54ksR9aJry2nrGZqmJN7ji,0,10,0.123,-14.185,0,What Love Can Be,47,01-01-1988,0.0402,128.454,0.271,1988,fear
0.0344,['Brantley Gilbert'],0.308,178419,0.616,0,2AqbOAAgaNRygNIJYcM69I,4.01E-06,8,0.102,-6.947,1,Hard Days,61,05-06-2020,0.0363,72.273,0.41,2020,fear
0.29,['Boston'],0.333,246600,0.515,0,0AkYLutYl7LC0iabvlrmpS,0.00138,7,0.106,-14.615,0,I Think I Like It,33,01-01-1986,0.058,125.854,0.243,1986,fear
0.277,['Clams Casino'],0.257,224418,0.484,0,7d5v4p5X0Vrf6RZdDigYVa,0.794,8,0.21,-10.866,1,All I Need,49,12-08-2011,0.0452,105.013,0.0954,2011,fear
6.06E-05,['Korn'],0.358,435453,0.585,0,0h9qCOdRAlOA8IoAQOe5e9,0.299,9,0.194,-6.194,1,My Gift to You,47,18-08-1998,0.0315,102.656,0.0773,1998,fear
0.0699,['Lana Del Rey'],0.298,260894,0.668,1,6LrNqp69g8ngQ0Oem7DGWK,2.44E-05,1,0.59,-5.536,0,Cola,53,12-11-2012,0.0478,110.063,0.121,2012,fear
0.355,['Thomas Rhett'],0.396,180467,0.51,0,3LK6wDkhbTyg8GhJidU9oC,0,6,0.113,-6.274,1,Remember You Young,69,31-05-2019,0.0327,113.994,0.299,2019,fear
0.000322,['Alter Bridge'],0.157,199480,0.976,0,7JZ1zMaeb0U2uGM9PI7Ez8,0.000132,7,0.319,-4.569,0,Ties That Bind,43,01-01-2007,0.387,78.601,0.125,2007,fear
0.0413,['Judas Priest'],0.291,418427,0.624,0,4sAOwd8m4YnGNoK4wxccUv,0.00203,2,0.111,-8.093,1,Fire Burns Below,29,27-10-1978,0.0445,101.077,0.062,1978,fear
0.00868,['Three Dog Night'],0.283,289747,0.551,0,2ITYz7Npiq7U6STwJ9Exrx,0.00121,9,0.163,-13.109,1,Chest Fever,23,01-01-1968,0.0445,103.461,0.183,1968,fear
0.552,['Beach Top Sounders'],0.153,167398,0.995,0,7uLpXc8yDB19tR8AM5a53J,0.93,2,0.982,-17.976,1,Wake Up Calm,59,06-05-2017,0.0569,107.28,1.00E-05,2017,fear
0.858,"['Lil Wayne', 'Bruno Mars']",0.331,228093,0.622,1,05pdoheuKPSotkjMgIVX6I,0,5,0.104,-7.291,0,Mirror,63,01-01-2011,0.092,64.468,0.388,2011,fear
0.219,['Kanye West'],0.395,301587,0.392,1,432hUIl3ISDeytYW5XBQ5h,0.00173,1,0.134,-8.034,1,Wolves,71,10-06-2016,0.0925,155.856,0.103,2016,fear
0.137,['Yes'],0.268,478067,0.798,0,1Bey85529sRbLZHMLsrhAd,0.638,7,0.596,-10.433,1,South Side of the Sky - 2003 Remaster,42,26-11-1971,0.0778,80.757,0.186,1971,fear
0.0304,['The Flaming Lips'],0.256,299493,0.752,0,1esrPCrpjJhubSqRtNz5Yw,0.0183,1,0.291,-7.619,0,One More Robot / Sympathy 3000-21,42,13-05-2002,0.0558,80.956,0.235,2002,fear
0.228,['Óscar Medina'],0.408,281587,0.507,0,3krdWwK6o4t0h1slsRbQq5,2.36E-06,9,0.955,-8.656,1,Mi Mar Es Sereno,33,01-08-1990,0.0282,81.187,0.109,1990,fear
0.299,['Hu Xia'],0.544,369867,0.528,0,3v8FOuA8jxAC5SOA2uN6Mg,0,5,0.107,-8.131,1,那些年 - 那些年,59,24-02-2012,0.0271,79.045,0.215,2012,fear
0.192,['Troye Sivan'],0.292,220403,0.678,1,0tjfognbowyFM3RHTdxjPK,0,10,0.146,-5.595,1,FOOLS,61,04-12-2015,0.0724,87.436,0.365,2015,fear
0.991,['Dimitris Filipopoulos'],0.242,206013,0.504,0,2j67TtbzwHUdRfH1Sd4K9T,2.12E-06,5,0.111,-8.483,1,Poletta,0,01-01-1930,0.0386,74.897,0.348,1930,fear
0.165,"['ODESZA', 'Zyra']",0.404,268000,0.587,0,1TSxLktSlIdEsjTGWB4Fub,0.00267,9,0.231,-11.172,0,It’s Only (feat. Zyra),56,08-09-2014,0.156,120.047,0.103,2014,fear
0.000372,['Highly Suspect'],0.297,351387,0.506,1,0aaOrTcwzvbTni3zUarEaT,0.000225,2,0.104,-6.609,1,Serotonia,54,18-11-2016,0.033,140.716,0.11,2016,fear
0.0444,['Led Zeppelin'],0.269,653027,0.765,0,3sxIm3lTgdvXJdNHNn64BS,0.0131,7,0.967,-8.535,1,Stairway to Heaven - Live at MSG 1973; 2018 Remaster,48,22-10-1976,0.0599,102.817,0.237,1976,fear
0.0774,"['Wale', 'Jeremih']",0.493,232661,0.542,1,1cOi4OoRlpOznxiRa8FfHf,0,9,0.239,-8.016,1,The Body (feat. Jeremih),55,31-03-2015,0.076,109.399,0.172,2015,fear
0.00114,"['Killstation', 'Brennan Savage', 'Ghostemane', 'Omen Xiii', 'Lil Peep', 'Kold-Blooded', 'JGRXXN']",0.403,272562,0.696,1,164uPGiUKnYHwJOHcgfy1e,0.265,10,0.0722,-5.956,0,Homecoming,64,01-04-2016,0.236,89.999,0.0696,2016,fear
0.0128,['Hoobastank'],0.467,232707,0.644,0,58AwxWLaRHn2lTqqH9dLkU,0,4,0.136,-5.677,1,The Reason,53,01-01-2010,0.0285,82.915,0.0654,2010,fear
0.16,['Luis Miguel'],0.313,250800,0.466,0,6jYlGwJdpyjtTUwbOhZzfz,0,9,0.122,-8.233,1,Contigo - Estar Contigo,35,12-08-1997,0.0293,150.529,0.153,1997,fear
0.0999,['Mötley Crüe'],0.403,240933,0.777,0,4zXvB4MoQD8onk0NCZbeHG,3.28E-06,5,0.124,-6.416,1,Home Sweet Home,70,1985,0.0354,76.329,0.149,1985,fear
0.457,['Van Morrison'],0.445,324173,0.42,0,0OJYgaC9HIdO4HwK5ir5JR,0.726,4,0.0821,-9.973,0,Spanish Steps,35,1987-09,0.0295,126.512,0.134,1987,fear
0.032,['Goth Babe'],0.409,209455,0.594,0,2d3QlXE6FXFDeodiS66yjM,0.0391,1,0.0904,-9.725,1,Weekend Friend,65,19-01-2019,0.031,110.187,0.212,2019,fear
0.818,['Daft Punk'],0.571,162480,0.449,0,1YCO0AUl7FJyY0UsDIWUVo,0.688,0,0.281,-16.077,1,Outlands,44,01-01-2010,0.0382,113.165,0.172,2010,fear
0.0569,['Papadosio'],0.467,516747,0.662,0,7hCOpkkakarDAzOpdTtoZj,0.865,6,0.101,-8.569,1,Find Your Cloud,52,17-09-2012,0.0283,170.04,0.304,2012,disgust
0.0546,['Rascal Flatts'],0.474,233693,0.603,0,1Cy71Rb6aB5EjVYVYvVFIx,0,0,0.198,-5.99,1,Let It Hurt,48,01-01-2012,0.027,135.988,0.255,2012,disgust
0.0335,['Black Sabbath'],0.394,262747,0.682,0,3SRIRDNLhcAp8hzoLi0eeJ,0.000231,9,0.307,-11.972,1,The Wizard - 2014 Remaster,23,03-02-1976,0.111,100.646,0.361,1976,disgust
0.00145,['NOFX'],0.383,178573,0.93,0,4kRDPODRnN9Cbyrcg9qTkE,0.00662,7,0.212,-4.999,1,Dinosaurs Will Die,52,13-06-2000,0.0621,122.564,0.358,2000,disgust
0.449,['John Coltrane'],0.38,465520,0.459,0,5riAhl35VqjDcIctw3oizu,0.00062,4,0.0963,-10.098,1,Tunji,11,1962,0.0336,175.797,0.255,1962,disgust
0.017,['Al Stewart'],0.471,301827,0.523,0,6fAxZ6CaIFqcOwJ2iBg1VH,0,9,0.117,-9.947,1,Lord Grenville,25,1976,0.0298,135.748,0.223,1976,disgust
0.00125,['The Goo Goo Dolls'],0.315,289533,0.715,0,2mtVxf50BYsKNtQoz8sfzm,7.97E-06,11,0.0942,-8.072,0,Iris,45,31-03-1998,0.0362,155.925,0.497,1998,disgust
0.448,['Bob Dylan'],0.0985,481907,0.974,0,6Rtdhb7UyPiHCYiMw6q7dO,0.000601,0,0.973,-5.511,1,"Like a Rolling Stone - Live at Free Trade Hall, Manchester, UK - May 17, 1966",27,21-06-1966,0.45,175.318,0.214,1966,disgust
0.135,['David Bowie'],0.233,257333,0.531,0,2RuVF3RUq0ktgdCDP2IbX2,9.78E-06,2,0.107,-12.363,1,She Shook Me Cold - 2015 Remaster,35,04-11-1970,0.0442,139.325,0.42,1970,disgust
3.04E-06,['Sepultura'],0.352,206333,0.91,0,7xpn247lnGJKXlJe6Mso7Y,0.0326,11,0.0888,-6.78,1,Murder,36,20-03-1991,0.0596,101.448,0.439,1991,disgust
0.033,['Queen'],0.369,213827,0.88,0,5jNn9QeC5PCZl3t27eusXg,0,7,0.317,-5.043,1,Princes Of The Universe - Remastered 2011,49,02-06-1986,0.0857,81.215,0.27,1986,disgust
0.113,['Steppenwolf'],0.241,315707,0.575,0,0iRXdt6ZP8hFnzdUxymSBO,0.093,2,0.175,-12.882,1,Hoochie Coochie Man,33,01-01-1968,0.0597,172.743,0.522,1968,disgust
0.257,['Brooks & Dunn'],0.491,235573,0.57,0,2scXasE5PQEMreCBQNfUSv,3.65E-06,7,0.0959,-5.906,1,She Used to Be Mine,50,17-04-2012,0.0342,172.927,0.296,2012,disgust
0.093,['Elbow'],0.433,394173,0.666,0,6H3S7yQjHn3ErG9o6v7qBs,0,10,0.141,-6.102,1,One Day Like This,46,01-01-2009,0.0287,159.369,0.382,2009,disgust
0.000496,['Foghat'],0.348,271853,0.977,0,2SUg1AhsYsHUz4xzNlMnBQ,0.000642,0,0.239,-2.113,1,Fool for the City,45,1975,0.131,140.046,0.463,1975,disgust
0.0197,['The Who'],0.437,304209,0.649,0,3UITHFgn7ZorqYfOXI0lOY,0.00258,9,0.124,-10.262,1,Amazing Journey,35,23-05-1969,0.0562,131.231,0.362,1969,disgust
0.0484,['Led Zeppelin'],0.412,333893,0.902,0,0hCB0YR03f6AmQaHbwWDe8,0.131,9,0.405,-11.6,1,Whole Lotta Love - 1990 Remaster,76,22-10-1969,0.405,89.74,0.422,1969,disgust
0.000728,['Silverstein'],0.478,175320,0.72,0,6Z0gK8Fp0AqS9EX8Icp4hj,0,1,0.0947,-6.845,1,Apologize,52,2009,0.0415,135.129,0.26,2009,disgust
0.0411,['Lil Uzi Vert'],0.589,221362,0.426,1,7egGWCqoxtAuo7QgsWw3tm,0,10,0.0995,-7.534,1,Scott and Ramona,57,27-05-2016,0.0695,132.886,0.169,2016,disgust
0.003,['Pixies'],0.137,179907,0.787,0,48d0q3BetZJdJI1UJXHdOG,0.878,9,0.0655,-10.777,1,The Sad Punk,33,23-09-1991,0.0759,168.406,0.217,1991,disgust
0.00269,['The Police'],0.286,167867,0.892,0,3uHuP8x5QwMfElxYVZ9FTk,0.000658,5,0.834,-7.933,1,Omegaman,36,02-10-1981,0.103,183.332,0.34,1981,disgust
0.0601,['Pete Townshend'],0.329,378707,0.734,0,0UnJOfvnbUPpuNsChG98ia,0.724,1,0.0757,-9.848,1,Quadrophenia - 4 Overtures - Demo,21,19-10-1973,0.0453,122.797,0.222,1973,disgust
0.000976,['UFO'],0.307,274893,0.973,0,2ZeHKWjjP9afLofrUFmrlv,0.000115,4,0.956,-5.094,0,Too Hot to Handle - Live / 2008 Remaster,25,29-01-1979,0.0934,133.004,0.369,1979,disgust
0.0781,"['Kid Cudi', 'Cage', 'St. Vincent']",0.522,178240,0.66,0,6R4flNWy1pWkjzwg3TCDlM,0.0785,5,0.671,-10.227,0,MANIAC,51,01-01-2010,0.107,149.964,0.427,2010,disgust
8.16E-06,['Death Angel'],0.202,294107,0.984,0,0f4DcdwBorQjDH9L2Wm3dH,0.000851,2,0.308,-2.964,0,Evil Priest,34,1987,0.175,94.872,0.295,1987,disgust
0.539,['Franco De Vita'],0.584,218760,0.636,0,4WtO0pdIHTuVwQAVFmfIHQ,5.94E-06,10,0.871,-6.654,1,Te Amo,67,30-05-2011,0.0517,129.24,0.337,2011,disgust
0.000311,['Slipknot'],0.306,225067,0.926,1,6AAZigYqOch79lKcrSBOv0,0.000644,1,0.0776,-2.754,0,Killpop,61,15-10-2014,0.0912,158.47,0.483,2014,disgust
0.0383,['Tye Tribbett'],0.389,331013,0.724,0,1iAn7QNrwCvHndzxU84CoR,0,11,0.197,-4.706,1,Bless The Lord (Son Of Man),40,06-05-2008,0.0312,160.017,0.376,2008,disgust
1.65E-05,['Soundgarden'],0.307,266200,0.917,0,6hqIXyo6GxydAnoI8XeIrV,0.00044,9,0.0566,-7.599,1,Rusty Cage,62,08-10-1991,0.0977,101.879,0.266,1991,disgust
0.0109,['Dokken'],0.55,259560,0.641,0,4UKcaMnbhOxCJrRtUKxp87,1.20E-05,6,0.348,-12.973,0,Lost Behind the Wall,26,27-10-1987,0.0417,115.833,0.367,1987,disgust
1.75E-05,['Built To Spill'],0.18,285413,0.844,0,1256ozOGDowNo7TNH94xeg,0.00131,2,0.344,-6.056,1,You Were Right,36,22-01-1999,0.0313,171.753,0.529,1999,disgust
0.000288,['Apocalyptica'],0.409,186000,0.563,0,2aZ3MZih9V5xpIthaFg8lM,0.878,8,0.0744,-8.101,1,Path,43,2000,0.0322,105.08,0.329,2000,disgust
0.647,['Led Zeppelin'],0.366,388467,0.56,0,4HIunZLibo5KfbYIQRrHSu,0.00703,11,0.18,-10.361,0,You Shook Me - 2014 Remaster,47,12-01-1969,0.0633,155.42,0.361,1969,disgust
0.00032,['Korn'],0.369,252573,0.847,0,27qsQGjOEBiVoZJB1ViI4Y,0.192,2,0.624,-6.951,1,Pretty,49,18-08-1998,0.111,109.105,0.401,1998,disgust
0.0194,['Dokken'],0.298,262200,0.612,0,1j06ieEC2BOCM0fTmYhn2l,9.67E-05,3,0.0906,-9.002,0,Alone Again,57,11-09-1984,0.0379,156.727,0.343,1984,disgust
0.645,"['SLANDER', 'William Black']",0.586,214400,0.499,0,19m23w2ANVhtB7rApM6pbN,0,4,0.109,-6.627,1,Back To U,62,24-04-2020,0.049,149.79,0.272,2020,disgust
0.0148,['The Feelies'],0.471,370920,0.672,0,2Dgvly4PW3GIBCPD6YiBae,0.351,9,0.0764,-9.433,1,Crazy Rhythms,34,1980,0.0424,122.599,0.239,1980,disgust
2.88E-05,['Judge'],0.305,183600,0.741,0,6NqD5nFZ1DP7xfbuuqoSMN,0.0112,0,0.46,-11.703,1,Take Me Away,28,01-01-1989,0.0518,122.73,0.522,1989,disgust
0.933,['Richard Pryor'],0.51,324227,0.685,1,6Dm8KFeZ5RaYNmU5g8QdBt,7.39E-05,8,0.715,-14.742,0,Nigger WIth a Seizure - Remastered Version,29,1975,0.934,114.478,0.32,1975,disgust
0.491,['Quincy Jones'],0.358,278427,0.804,0,0jODWcPXpqg2f54P1O64y6,0,1,0.6,-10.697,1,"Maybe God Is Tryin' To Tell You Somethin' - From ""The Color Purple"" Soundtrack",33,01-01-1989,0.232,136.837,0.501,1989,disgust
0.0148,['The Band CAMINO'],0.541,211109,0.695,0,0OkMj0czyhrDCIhOSLFpHK,0.000114,2,0.137,-7.75,1,My Thoughts On You,63,02-06-2017,0.0456,115.122,0.318,2017,disgust
0.0341,['Arctic Monkeys'],0.348,202133,0.875,0,0ZRrJTPXDToRJ2iLo9oLrW,0,11,0.117,-4.758,0,When The Sun Goes Down,57,21-02-2006,0.199,169.152,0.407,2006,disgust
8.49E-05,['Breaking Benjamin'],0.358,258253,0.75,0,0c3fJd2HRi6uHWgTljIae5,0,3,0.113,-3.572,1,Dear Agony,60,01-01-2009,0.0414,125.103,0.218,2009,disgust
0.0466,['Queen'],0.327,255667,0.645,0,3ulPX3lyADhCnIaxJv8nxv,2.98E-05,7,0.307,-10.159,1,Fat Bottomed Girls,42,26-10-1981,0.0439,89.328,0.43,1981,disgust
0.015,['The Damned'],0.405,337907,0.809,0,11lqdrFWHvKIoldKxH788b,0.0207,9,0.0549,-10.849,0,Street Of Dreams,29,01-07-1985,0.0508,154.927,0.415,1985,disgust
0.0841,['Suicide'],0.157,229840,0.5,0,0XRX7qxRLh4HFvDqvD1hHV,0.688,6,0.223,-14.337,0,Surrender - 2005 Remastered Version,30,01-01-1988,0.0464,224.437,0.359,1988,disgust
6.09E-06,['Slayer'],0.342,169533,0.937,0,6Tjr3224DVeSWdq6dXgD6A,0.582,0,0.221,-6.756,1,The Antichrist,45,1983,0.0726,119.48,0.368,1983,disgust
0.227,['Ricardo Arjona'],0.556,248627,0.611,0,1RARODu6hwSaJLmcV6oedT,0,10,0.576,-6.946,1,Te Conozco,54,1992,0.041,149.932,0.271,1992,disgust
0.467,['A Day To Remember'],0.328,269000,0.63,0,0GKVXlUPIYQMiCVgJkTkfu,9.72E-05,2,0.539,-9.991,1,You Had Me At Hello,42,10-05-2005,0.0311,169.848,0.423,2005,disgust
0.603,['Billy Preston'],0.336,289027,0.539,0,3h811qZOiYrzywyFiRCIUT,0.0012,8,0.122,-7.823,1,You Are So Beautiful,29,01-01-1974,0.0352,137.323,0.385,1974,disgust
0.018,['Bad Company'],0.475,317627,0.58,0,5xwosKJ1p4NP0Y1wKslyh2,1.86E-05,9,0.0587,-10.395,1,This Could Be the One,34,1992,0.0291,169.983,0.419,1992,disgust
0.176,"['Allure', '112']",0.613,275773,0.464,0,1DViQw0p1vo0eAMRlUF4Lr,0,1,0.103,-8.918,1,All Cried Out - Behind the scenes Video,41,06-05-1997,0.0241,139.802,0.176,1997,disgust
0.162,['Jann Arden'],0.5,256667,0.468,0,64DuEe9L3JCESWDsxSKqsx,8.15E-05,2,0.11,-8.277,1,Insensitive,38,2001,0.026,178.624,0.311,2001,disgust
0.0927,['Live'],0.369,256800,0.625,0,4ZyesJaAYfWvk5Q3mVkIyB,0.00172,8,0.231,-8.763,0,Horse,33,01-01-1994,0.0331,100.143,0.351,1994,disgust
0.224,['Vixen'],0.417,283307,0.681,0,2ZMO4x1D3aeXP1ISozKOnU,1.24E-05,7,0.128,-9.796,0,Love Is A Killer,38,01-01-1990,0.0359,186.238,0.257,1990,disgust
0.139,['Julie Fowlis'],0.377,150787,0.582,0,4tb99FZqzmqhbt7XejS4AO,0,2,0.198,-9.782,1,"Touch The Sky - From ""Brave""/Soundtrack",48,19-06-2012,0.0429,119.038,0.29,2012,disgust
0.00232,['American Football'],0.378,370507,0.585,0,4ue1k6IIQFd0BAAiOF50yi,0.28,2,0.11,-7.766,1,Honestly?,47,1999,0.0296,129.906,0.274,1999,disgust
0.139,['Michael Bolton'],0.532,254373,0.532,0,71LQeNIJcnZeOSYgz4reoF,0,10,0.0952,-9.787,1,How Am I Supposed to Live Without You,47,1987,0.0295,140.478,0.18,1987,disgust
0.195,['Barenaked Ladies'],0.443,349160,0.669,0,6OSu2pyWrhnbMva9Q2gm3r,0.073,2,0.0949,-7.631,1,Call and Answer,41,07-07-1998,0.0275,180.195,0.341,1998,disgust
0.127,['Joe South'],0.303,226960,0.896,0,7cXBqDMyZPuBtug6V162t9,0.26,5,0.271,-6.557,1,Hush - Remastered,32,01-01-1969,0.0517,107.169,0.388,1969,disgust
0.11,['Iron Maiden'],0.324,274800,0.914,0,0r8qPb5K6uCZSEynJoGkJd,4.83E-06,4,0.107,-4.68,0,Run Silent Run Deep - 2015 Remaster,31,01-10-1990,0.102,116.741,0.406,1990,disgust
0.265,['Whiskeytown'],0.574,234667,0.72,0,3aFMz2anc9vurZw6bPunI6,9.88E-06,0,0.0998,-6.565,1,16 Days,52,01-01-1997,0.0508,127.553,0.406,1997,disgust
0.424,['Reik'],0.411,174627,0.53,0,1LmncqvV0ozgnPSocwdcRd,0.000161,10,0.112,-6.082,1,Fui,58,2008,0.0281,170.071,0.188,2008,disgust
0.000374,['Saxon'],0.433,394667,0.644,0,1IQwVMvWjaWqW8dABr0rPG,0.000357,9,0.117,-8.054,0,Crusader,42,18-03-1991,0.0381,91.773,0.323,1991,disgust
0.608,['Seals and Crofts'],0.424,229960,0.452,0,14qLXt5lRczMq4PYONKmt9,0.0162,2,0.0813,-12.324,1,East of Ginger Trees,21,1972,0.0315,153.165,0.21,1972,disgust
0.114,"['Billie Eilish', 'blackbear']",0.661,195307,0.419,0,4JuZQeSRYJfLCqBgBIxxrR,1.19E-05,4,0.0848,-9.807,0,Ocean Eyes - Blackbear Remix,71,13-01-2017,0.0404,144.98,0.145,2017,disgust
0.598,['José José'],0.341,185507,0.462,0,4TZdC8azeblwQqbvFotNvS,0,11,0.159,-9.416,0,¿Y Qué?,41,23-05-1984,0.0456,202.713,0.43,1984,disgust
0.0828,['Foreigner'],0.357,259800,0.653,0,00qOE7OjRl0BpYiCiweZB2,0,9,0.0844,-5.554,1,Juke Box Hero,68,1981,0.0654,176.647,0.522,1981,disgust
0.677,['Black Flag'],0.226,150627,0.628,0,7C25i6Pl0oH6PtOMV2MpiM,0.172,0,0.161,-14.434,1,Forever Time,29,01-03-1984,0.061,183.794,0.298,1984,disgust
0.187,['Kutless'],0.493,233560,0.586,0,58nLgrkgVsVA4w5dWsFgR2,0,2,0.0661,-7.345,1,What Faith Can Do,49,2009,0.0296,137.959,0.358,2009,disgust
0.0274,['Blake Shelton'],0.392,193147,0.605,0,2tE8dp7Xvhx9bfqHfqs0GJ,1.75E-06,1,0.189,-6.204,1,Over,46,11-07-2011,0.0338,155.586,0.307,2011,disgust
1.41E-05,['Memphis May Fire'],0.207,242067,0.977,0,4SAeLRKTvdvEKUvpYIoBzT,0,1,0.296,-2.583,0,The Sinner,51,26-04-2011,0.193,128.278,0.42,2011,disgust
0.0236,['Temple Of The Dog'],0.373,246267,0.567,0,0W7AbEauB7cP4pidLclApe,3.47E-06,7,0.0916,-10.835,1,Hunger Strike,61,01-01-1990,0.032,137.789,0.298,1990,disgust
0.151,['Mindy McCready'],0.469,207227,0.606,0,1mhPVHjzfJLGird0TFZxmb,0,10,0.078,-5.684,1,Ten Thousand Angels,43,30-04-1996,0.0357,201.26,0.53,1996,disgust
0.0808,['Matthew West'],0.437,268493,0.683,0,0SxI7OB0CXJhxhSVxfUKyI,0,7,0.134,-6.229,1,More,38,26-12-2003,0.0308,94.184,0.323,2003,disgust
1.69E-05,['Suicide Silence'],0.329,135653,0.993,0,08c44mv6lHEfUHlPtVg8Yp,0.641,6,0.342,-3.416,1,Unanswered,50,13-07-2008,0.0969,116.461,0.378,2008,disgust
0.0302,"['ILLENIUM', 'Said the Sky']",0.464,184556,0.637,0,2oL0HIuo0cxIycDtJWbpuN,3.37E-05,2,0.0876,-4.37,1,Where'd U Go,59,21-09-2017,0.0694,186.1,0.281,2017,disgust
0.0768,['Temple Of The Dog'],0.306,384467,0.647,0,4L2S9GbwEgwfSbHjTCvNQX,0,0,0.366,-9.969,1,Say Hello 2 Heaven,56,01-01-1990,0.0316,148.087,0.321,1990,disgust
0.000217,['The Killers'],0.268,246027,0.96,0,77Kh98jRHI40rIAKnBs7cl,0.00604,6,0.732,-4.596,0,Sam's Town,55,02-10-2006,0.0963,141.415,0.44,2006,disgust
0.671,['The Animals'],0.447,212200,0.587,0,07TbXglw6q7fLOVUSRLeYa,5.55E-05,5,0.0886,-5.745,1,I Can't Believe It,19,01-09-1965,0.0574,184.753,0.456,1965,disgust
0.00435,"['Tyler, The Creator']",0.36,174400,0.702,1,7Fe9DrgoqEiSv6et53YzwA,0.000883,0,0.772,-9.474,0,Analog (Featuring Hodgy Beats),45,10-05-2011,0.292,87.287,0.428,2011,disgust
0.0469,['Run The Jewels'],0.542,208467,0.744,1,2D35sVzODlq0sbxkeieNTm,0,6,0.194,-7.1,1,"Lie, Cheat, Steal",58,24-10-2014,0.376,82.743,0.379,2014,disgust
0.56,['Oliver Tree'],0.428,177172,0.511,0,41LmqBEQojWdLobJyf2xjG,0,5,0.22,-6.988,0,Cheapskate,60,21-07-2017,0.153,143.684,0.33,2017,disgust
0.216,"[""Jamie O'Neal""]",0.467,236107,0.619,0,7Hgcw6qYU1ukRdRGvEkJk3,0,8,0.0886,-6.046,0,There Is No Arizona,44,01-01-2000,0.0345,167.907,0.346,2000,disgust
0.31,['Foreigner'],0.33,292067,0.469,0,2OgVsp77En2nju8pnCieVU,2.30E-06,10,0.0402,-9.286,0,Waiting for a Girl like You,70,1981,0.0335,201.327,0.433,1981,disgust
0.384,['Diana Ross'],0.401,217493,0.783,0,5PIgwTDsrWXvW7VU6QCEOf,0.00319,0,0.468,-5.929,0,Ain't No Mountain High Enough - Edit Version,49,01-01-2000,0.0465,99.274,0.456,2000,disgust
0.00956,['Alvvays'],0.27,196560,0.83,0,5HLes17mwCwKt81mi0Tk35,0.434,7,0.142,-4.592,1,"Archie, Marry Me",61,22-07-2014,0.0741,117.314,0.205,2014,disgust
0.122,['MARINA'],0.529,206987,0.8,1,7KDfz5EnLXiPVgSOUWwpre,0,1,0.0704,-4.99,0,Starring Role,48,30-04-2012,0.067,143.992,0.41,2012,disgust
0.246,['Elton John'],0.339,195400,0.788,0,1Z7m7TZgy7Nd0MpvEws7hT,0.00542,5,0.149,-7.109,1,Western Ford Gateway,27,06-06-1969,0.0386,141.784,0.534,1969,disgust
0.0476,['MC5'],0.186,341467,0.88,0,6525eTyj6qC08eLT4ks1i6,0.00027,2,0.397,-10.957,1,Rocket Reducer No. 62 - Talk,24,1969,0.0755,157.957,0.395,1969,disgust
0.258,['Cher'],0.328,231667,0.656,0,40NKO2J2nl3nx42fXvL7Ah,0,6,0.0804,-11.574,0,Bang Bang - 1987 Version,35,01-01-1987,0.0578,154.05,0.352,1987,disgust
0.0177,['Glee Cast'],0.471,211800,0.663,0,0UrheRSNBXBiZgudI7tVQ2,0,9,0.0801,-6.284,1,My Life Would Suck Without You (Glee Cast Version),52,08-12-2009,0.0348,145.078,0.449,2009,disgust
